spot_index,obs_name,x,y,spatial_domain,original_barcode,spfac_1,spfac_2,spfac_3,spfac_4,rna_nsfac_1,adt_nsfac_1,rna_nsfac_2,adt_nsfac_2,rna_nsfac_3,adt_nsfac_3,spatial_x,spatial_y,section,stage
631,1238,-0.39999998,-1.8857092,sp3,1238,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.39999998,-1.8857092,Simulation3,Simulation3
632,265,-0.5142858,1.2000052,sp1,265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,1.2000052,Simulation3,Simulation3
633,786,1.4285715,-0.39999485,sp4,786,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4285715,-0.39999485,Simulation3,Simulation3
634,589,-0.5142858,0.1714338,background,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,0.1714338,Simulation3,Simulation3
635,71,2.0,1.8857194,sp2,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8857194,Simulation3,Simulation3
636,1028,0.2857144,-1.1999949,background,1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857144,-1.1999949,Simulation3,Simulation3
637,343,0.17142868,0.97143376,sp2,343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142868,0.97143376,Simulation3,Simulation3
638,1032,0.7428572,-1.1999949,sp4,1032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7428572,-1.1999949,Simulation3,Simulation3
639,1212,0.7428572,-1.7714235,sp4,1212,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7428572,-1.7714235,Simulation3,Simulation3
640,1039,1.5428572,-1.1999949,background,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5428572,-1.1999949,Simulation3,Simulation3
641,100,1.2,1.7714337,sp2,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.7714337,Simulation3,Simulation3
642,350,0.97142863,0.97143376,background,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97142863,0.97143376,Simulation3,Simulation3
643,471,-1.6571429,0.5142909,background,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,0.5142909,Simulation3,Simulation3
644,84,-0.6285715,1.7714337,background,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6285715,1.7714337,Simulation3,Simulation3
645,408,-0.6285715,0.74286234,sp1,408,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6285715,0.74286234,Simulation3,Simulation3
646,593,-0.057142854,0.1714338,background,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057142854,0.1714338,Simulation3,Simulation3
647,863,2.0,-0.6285664,sp4,863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.6285664,Simulation3,Simulation3
648,6,-1.3142858,2.0000052,sp1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,2.0000052,Simulation3,Simulation3
649,1035,1.0857143,-1.1999949,sp4,1035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0857143,-1.1999949,Simulation3,Simulation3
650,34,1.8857143,2.0000052,sp2,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8857143,2.0000052,Simulation3,Simulation3
651,1148,1.6571429,-1.542852,background,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,-1.542852,Simulation3,Simulation3
652,1066,0.5142858,-1.3142806,background,1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,-1.3142806,Simulation3,Simulation3
653,18,0.057142973,2.0000052,sp2,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.057142973,2.0000052,Simulation3,Simulation3
654,901,-1.8857143,-0.8571378,sp3,901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8857143,-0.8571378,Simulation3,Simulation3
655,155,-0.7428572,1.5428623,sp1,155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,1.5428623,Simulation3,Simulation3
656,279,1.0857143,1.2000052,background,279,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0857143,1.2000052,Simulation3,Simulation3
657,888,0.7428572,-0.7428521,sp4,888,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7428572,-0.7428521,Simulation3,Simulation3
658,1270,-0.8571429,-1.9999949,sp3,1270,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8571429,-1.9999949,Simulation3,Simulation3
659,705,0.4000001,-0.17142344,sp4,705,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4000001,-0.17142344,Simulation3,Simulation3
660,727,-1.2,-0.28570914,background,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.2,-0.28570914,Simulation3,Simulation3
661,1268,-1.0857143,-1.9999949,sp3,1268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0857143,-1.9999949,Simulation3,Simulation3
662,987,-0.28571427,-1.0857092,background,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28571427,-1.0857092,Simulation3,Simulation3
663,338,-0.39999998,0.97143376,sp1,338,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.39999998,0.97143376,Simulation3,Simulation3
664,240,0.7428572,1.3142909,background,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7428572,1.3142909,Simulation3,Simulation3
665,200,0.2857144,1.4285766,sp2,200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857144,1.4285766,Simulation3,Simulation3
666,379,0.17142868,0.85714805,sp2,379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142868,0.85714805,Simulation3,Simulation3
667,972,-2.0,-1.0857092,sp3,972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-1.0857092,Simulation3,Simulation3
668,1176,0.7428572,-1.6571378,sp4,1176,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7428572,-1.6571378,Simulation3,Simulation3
669,762,-1.3142858,-0.39999485,background,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,-0.39999485,Simulation3,Simulation3
670,444,-0.6285715,0.62857664,background,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6285715,0.62857664,Simulation3,Simulation3
671,799,-1.2,-0.5142807,background,799,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.2,-0.5142807,Simulation3,Simulation3
672,530,0.97142863,0.40000522,sp2,530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97142863,0.40000522,Simulation3,Simulation3
673,520,-0.17142856,0.40000522,background,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.17142856,0.40000522,Simulation3,Simulation3
674,425,1.3142858,0.74286234,background,425,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3142858,0.74286234,Simulation3,Simulation3
675,790,1.8857143,-0.39999485,sp4,790,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.8857143,-0.39999485,Simulation3,Simulation3
676,345,0.4000001,0.97143376,sp2,345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,0.97143376,Simulation3,Simulation3
677,582,-1.3142858,0.1714338,sp1,582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,0.1714338,Simulation3,Simulation3
678,382,0.5142858,0.85714805,sp2,382,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5142858,0.85714805,Simulation3,Simulation3
679,289,-1.8857143,1.0857195,sp1,289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8857143,1.0857195,Simulation3,Simulation3
680,609,1.7714286,0.1714338,sp2,609,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7714286,0.1714338,Simulation3,Simulation3
681,320,1.6571429,1.0857195,sp2,320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6571429,1.0857195,Simulation3,Simulation3
682,1128,-0.6285715,-1.542852,sp3,1128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6285715,-1.542852,Simulation3,Simulation3
683,625,-0.5142858,0.0571481,background,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,0.0571481,Simulation3,Simulation3
684,187,-1.2,1.4285766,sp1,187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.2,1.4285766,Simulation3,Simulation3
685,1175,0.6285715,-1.6571378,background,1175,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6285715,-1.6571378,Simulation3,Simulation3
686,1003,1.5428572,-1.0857092,background,1003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.5428572,-1.0857092,Simulation3,Simulation3
687,365,-1.4285715,0.85714805,sp1,365,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4285715,0.85714805,Simulation3,Simulation3
688,147,-1.6571429,1.5428623,background,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.6571429,1.5428623,Simulation3,Simulation3
689,955,0.17142868,-0.9714235,background,955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17142868,-0.9714235,Simulation3,Simulation3
690,860,1.6571429,-0.6285664,sp4,860,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,-0.6285664,Simulation3,Simulation3
691,1060,-0.17142856,-1.3142806,background,1060,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.17142856,-1.3142806,Simulation3,Simulation3
692,1139,0.6285715,-1.542852,background,1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285715,-1.542852,Simulation3,Simulation3
693,527,0.6285715,0.40000522,sp2,527,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6285715,0.40000522,Simulation3,Simulation3
694,794,-1.7714286,-0.5142807,sp3,794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7714286,-0.5142807,Simulation3,Simulation3
695,1200,-0.6285715,-1.7714235,sp3,1200,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.6285715,-1.7714235,Simulation3,Simulation3
696,207,1.0857143,1.4285766,sp2,207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,1.4285766,Simulation3,Simulation3
697,549,-0.97142863,0.2857195,sp1,549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.97142863,0.2857195,Simulation3,Simulation3
698,178,1.8857143,1.5428623,sp2,178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8857143,1.5428623,Simulation3,Simulation3
699,1215,1.0857143,-1.7714235,sp4,1215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,-1.7714235,Simulation3,Simulation3
700,281,1.3142858,1.2000052,background,281,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3142858,1.2000052,Simulation3,Simulation3
701,228,-0.6285715,1.3142909,sp1,228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6285715,1.3142909,Simulation3,Simulation3
702,1204,-0.17142856,-1.7714235,sp3,1204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.17142856,-1.7714235,Simulation3,Simulation3
703,787,1.5428572,-0.39999485,sp4,787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,-0.39999485,Simulation3,Simulation3
704,479,-0.7428572,0.5142909,sp1,479,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.7428572,0.5142909,Simulation3,Simulation3
705,1236,-0.6285715,-1.8857092,sp3,1236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6285715,-1.8857092,Simulation3,Simulation3
706,59,0.6285715,1.8857194,sp2,59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6285715,1.8857194,Simulation3,Simulation3
707,935,2.0,-0.8571378,background,935,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.8571378,Simulation3,Simulation3
708,335,-0.7428572,0.97143376,sp1,335,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.7428572,0.97143376,Simulation3,Simulation3
709,585,-0.97142863,0.1714338,sp1,585,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.97142863,0.1714338,Simulation3,Simulation3
710,355,1.5428572,0.97143376,sp2,355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5428572,0.97143376,Simulation3,Simulation3
711,374,-0.39999998,0.85714805,sp1,374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39999998,0.85714805,Simulation3,Simulation3
712,74,-1.7714286,1.7714337,background,74,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.7714286,1.7714337,Simulation3,Simulation3
713,40,-1.5428572,1.8857194,background,40,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5428572,1.8857194,Simulation3,Simulation3
714,1195,-1.2,-1.7714235,sp3,1195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,-1.7714235,Simulation3,Simulation3
715,356,1.6571429,0.97143376,sp2,356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,0.97143376,Simulation3,Simulation3
716,810,0.057142973,-0.5142807,sp4,810,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.057142973,-0.5142807,Simulation3,Simulation3
717,802,-0.8571429,-0.5142807,background,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8571429,-0.5142807,Simulation3,Simulation3
718,39,-1.6571429,1.8857194,background,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,1.8857194,Simulation3,Simulation3
719,718,1.8857143,-0.17142344,sp4,718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8857143,-0.17142344,Simulation3,Simulation3
720,363,-1.6571429,0.85714805,sp1,363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,0.85714805,Simulation3,Simulation3
721,964,1.2,-0.9714235,sp4,964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,-0.9714235,Simulation3,Simulation3
722,729,-0.97142863,-0.28570914,background,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97142863,-0.28570914,Simulation3,Simulation3
723,944,-1.0857143,-0.9714235,sp3,944,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0857143,-0.9714235,Simulation3,Simulation3
724,1237,-0.5142858,-1.8857092,sp3,1237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,-1.8857092,Simulation3,Simulation3
725,1257,1.7714286,-1.8857092,background,1257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7714286,-1.8857092,Simulation3,Simulation3
726,1153,-1.8857143,-1.6571378,sp3,1153,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.8857143,-1.6571378,Simulation3,Simulation3
727,316,1.2,1.0857195,background,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0857195,Simulation3,Simulation3
728,241,0.8571429,1.3142909,background,241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8571429,1.3142909,Simulation3,Simulation3
729,823,1.5428572,-0.5142807,sp4,823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5428572,-0.5142807,Simulation3,Simulation3
730,650,-1.7714286,-0.057137728,sp3,650,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7714286,-0.057137728,Simulation3,Simulation3
731,476,-1.0857143,0.5142909,sp1,476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0857143,0.5142909,Simulation3,Simulation3
732,507,-1.6571429,0.40000522,background,507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.6571429,0.40000522,Simulation3,Simulation3
733,1221,1.7714286,-1.7714235,background,1221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.7714286,-1.7714235,Simulation3,Simulation3
734,749,1.3142858,-0.28570914,sp4,749,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3142858,-0.28570914,Simulation3,Simulation3
735,1223,2.0,-1.7714235,background,1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.7714235,Simulation3,Simulation3
736,945,-0.97142863,-0.9714235,sp3,945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.97142863,-0.9714235,Simulation3,Simulation3
737,154,-0.8571429,1.5428623,sp1,154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8571429,1.5428623,Simulation3,Simulation3
738,716,1.6571429,-0.17142344,sp4,716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,-0.17142344,Simulation3,Simulation3
739,495,1.0857143,0.5142909,sp2,495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,0.5142909,Simulation3,Simulation3
740,862,1.8857143,-0.6285664,sp4,862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8857143,-0.6285664,Simulation3,Simulation3
741,932,1.6571429,-0.8571378,background,932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,-0.8571378,Simulation3,Simulation3
742,656,-1.0857143,-0.057137728,background,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0857143,-0.057137728,Simulation3,Simulation3
743,205,0.8571429,1.4285766,sp2,205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571429,1.4285766,Simulation3,Simulation3
744,516,-0.6285715,0.40000522,background,516,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6285715,0.40000522,Simulation3,Simulation3
745,1292,1.6571429,-1.9999949,background,1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6571429,-1.9999949,Simulation3,Simulation3
746,923,0.6285715,-0.8571378,background,923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285715,-0.8571378,Simulation3,Simulation3
747,1278,0.057142973,-1.9999949,background,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.057142973,-1.9999949,Simulation3,Simulation3
748,54,0.057142973,1.8857194,sp2,54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,1.8857194,Simulation3,Simulation3
749,1102,0.5142858,-1.4285663,background,1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,-1.4285663,Simulation3,Simulation3
750,0,-2.0,2.0000052,background,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2.0,2.0000052,Simulation3,Simulation3
751,1188,-2.0,-1.7714235,sp3,1188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7714235,Simulation3,Simulation3
752,688,-1.5428572,-0.17142344,sp3,688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5428572,-0.17142344,Simulation3,Simulation3
753,569,1.3142858,0.2857195,sp2,569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3142858,0.2857195,Simulation3,Simulation3
754,209,1.3142858,1.4285766,sp2,209,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3142858,1.4285766,Simulation3,Simulation3
755,1276,-0.17142856,-1.9999949,sp3,1276,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.17142856,-1.9999949,Simulation3,Simulation3
756,703,0.17142868,-0.17142344,sp4,703,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17142868,-0.17142344,Simulation3,Simulation3
757,1099,0.17142868,-1.4285663,background,1099,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.17142868,-1.4285663,Simulation3,Simulation3
758,629,-0.057142854,0.0571481,background,629,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.057142854,0.0571481,Simulation3,Simulation3
759,983,-0.7428572,-1.0857092,sp3,983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,-1.0857092,Simulation3,Simulation3
760,630,0.057142973,0.0571481,sp2,630,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.057142973,0.0571481,Simulation3,Simulation3
761,726,-1.3142858,-0.28570914,background,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3142858,-0.28570914,Simulation3,Simulation3
762,907,-1.2,-0.8571378,sp3,907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2,-0.8571378,Simulation3,Simulation3
763,415,0.17142868,0.74286234,sp2,415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.17142868,0.74286234,Simulation3,Simulation3
764,1263,-1.6571429,-1.9999949,sp3,1263,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.6571429,-1.9999949,Simulation3,Simulation3
765,513,-0.97142863,0.40000522,sp1,513,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.97142863,0.40000522,Simulation3,Simulation3
766,1019,-0.7428572,-1.1999949,sp3,1019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,-1.1999949,Simulation3,Simulation3
767,632,0.2857144,0.0571481,sp2,632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857144,0.0571481,Simulation3,Simulation3
768,179,2.0,1.5428623,sp2,179,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.5428623,Simulation3,Simulation3
769,1048,-1.5428572,-1.3142806,sp3,1048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5428572,-1.3142806,Simulation3,Simulation3
770,1064,0.2857144,-1.3142806,background,1064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857144,-1.3142806,Simulation3,Simulation3
771,405,-0.97142863,0.74286234,sp1,405,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.97142863,0.74286234,Simulation3,Simulation3
772,697,-0.5142858,-0.17142344,background,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,-0.17142344,Simulation3,Simulation3
773,424,1.2,0.74286234,background,424,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.74286234,Simulation3,Simulation3
774,1124,-1.0857143,-1.542852,sp3,1124,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0857143,-1.542852,Simulation3,Simulation3
775,107,2.0,1.7714337,sp2,107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7714337,Simulation3,Simulation3
776,978,-1.3142858,-1.0857092,sp3,978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,-1.0857092,Simulation3,Simulation3
777,214,1.8857143,1.4285766,sp2,214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8857143,1.4285766,Simulation3,Simulation3
778,591,-0.28571427,0.1714338,background,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28571427,0.1714338,Simulation3,Simulation3
779,505,-1.8857143,0.40000522,background,505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.8857143,0.40000522,Simulation3,Simulation3
780,456,0.7428572,0.62857664,sp2,456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428572,0.62857664,Simulation3,Simulation3
781,216,-2.0,1.3142909,sp1,216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.3142909,Simulation3,Simulation3
782,1231,-1.2,-1.8857092,sp3,1231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2,-1.8857092,Simulation3,Simulation3
783,184,-1.5428572,1.4285766,background,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5428572,1.4285766,Simulation3,Simulation3
784,446,-0.39999998,0.62857664,background,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.39999998,0.62857664,Simulation3,Simulation3
785,1024,-0.17142856,-1.1999949,background,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17142856,-1.1999949,Simulation3,Simulation3
786,110,-1.7714286,1.657148,background,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7714286,1.657148,Simulation3,Simulation3
787,386,0.97142863,0.85714805,background,386,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.97142863,0.85714805,Simulation3,Simulation3
788,11,-0.7428572,2.0000052,sp1,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7428572,2.0000052,Simulation3,Simulation3
789,936,-2.0,-0.9714235,sp3,936,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-0.9714235,Simulation3,Simulation3
