scope,label,sample_order,section,spot_id
combined,cell_type_common,628,section1,section1:545:91
combined,cell_type_common,629,section1,section1:590:91
combined,cell_type_common,630,section1,section1:645:91
combined,cell_type_common,631,section1,section1:858:91
combined,cell_type_common,632,section1,section1:1072:91
combined,cell_type_common,633,section1,section1:1224:91
combined,cell_type_common,634,section1,section1:167:92
combined,cell_type_common,635,section1,section1:421:92
combined,cell_type_common,636,section1,section1:471:92
combined,cell_type_common,637,section1,section1:540:92
combined,cell_type_common,638,section1,section1:687:92
combined,cell_type_common,639,section1,section1:798:92
combined,cell_type_common,640,section1,section1:945:92
combined,cell_type_common,641,section1,section1:973:92
combined,cell_type_common,642,section1,section1:1023:92
combined,cell_type_common,643,section1,section1:1029:92
combined,cell_type_common,644,section1,section1:1031:92
combined,cell_type_common,645,section1,section1:1106:92
combined,cell_type_common,646,section1,section1:1212:92
combined,cell_type_common,647,section1,section1:74:93
combined,cell_type_common,648,section1,section1:208:93
combined,cell_type_common,649,section1,section1:346:93
combined,cell_type_common,650,section1,section1:407:93
combined,cell_type_common,651,section1,section1:474:93
combined,cell_type_common,652,section1,section1:545:93
combined,cell_type_common,653,section1,section1:681:93
combined,cell_type_common,654,section1,section1:703:93
combined,cell_type_common,655,section1,section1:906:93
combined,cell_type_common,656,section1,section1:1049:93
combined,cell_type_common,657,section1,section1:1198:93
combined,cell_type_common,658,section1,section1:1209:93
combined,cell_type_common,659,section1,section1:58:94
combined,cell_type_common,660,section1,section1:115:94
combined,cell_type_common,661,section1,section1:403:94
combined,cell_type_common,662,section1,section1:546:94
combined,cell_type_common,663,section1,section1:638:94
combined,cell_type_common,664,section1,section1:657:94
combined,cell_type_common,665,section1,section1:663:94
combined,cell_type_common,666,section1,section1:757:94
combined,cell_type_common,667,section1,section1:973:94
combined,cell_type_common,668,section1,section1:166:95
combined,cell_type_common,669,section1,section1:253:95
combined,cell_type_common,670,section1,section1:398:95
combined,cell_type_common,671,section1,section1:735:95
combined,cell_type_common,672,section1,section1:1105:95
combined,cell_type_common,673,section1,section1:101:96
combined,cell_type_common,674,section1,section1:414:96
combined,cell_type_common,675,section1,section1:482:96
combined,cell_type_common,676,section1,section1:513:96
combined,cell_type_common,677,section1,section1:604:96
combined,cell_type_common,678,section1,section1:664:96
combined,cell_type_common,679,section1,section1:1103:96
combined,cell_type_common,680,section1,section1:1203:96
combined,cell_type_common,681,section1,section1:394:97
combined,cell_type_common,682,section1,section1:646:97
combined,cell_type_common,683,section1,section1:1115:97
combined,cell_type_common,684,section1,section1:1175:97
combined,cell_type_common,685,section1,section1:88:98
combined,cell_type_common,686,section1,section1:133:98
combined,cell_type_common,687,section1,section1:307:98
combined,cell_type_common,688,section1,section1:369:98
combined,cell_type_common,689,section1,section1:380:98
combined,cell_type_common,690,section1,section1:505:98
combined,cell_type_common,691,section1,section1:894:98
combined,cell_type_common,692,section1,section1:921:98
combined,cell_type_common,693,section1,section1:968:98
combined,cell_type_common,694,section1,section1:1053:98
combined,cell_type_common,695,section1,section1:1232:98
combined,cell_type_common,696,section1,section1:101:99
combined,cell_type_common,697,section1,section1:107:99
combined,cell_type_common,698,section1,section1:191:99
combined,cell_type_common,699,section1,section1:216:99
combined,cell_type_common,700,section1,section1:295:99
combined,cell_type_common,701,section1,section1:373:99
combined,cell_type_common,702,section1,section1:423:99
combined,cell_type_common,703,section1,section1:441:99
combined,cell_type_common,704,section1,section1:468:99
combined,cell_type_common,705,section1,section1:504:99
combined,cell_type_common,706,section1,section1:586:99
combined,cell_type_common,707,section1,section1:611:99
combined,cell_type_common,708,section1,section1:616:99
combined,cell_type_common,709,section1,section1:630:99
combined,cell_type_common,710,section1,section1:717:99
combined,cell_type_common,711,section1,section1:782:99
combined,cell_type_common,712,section1,section1:908:99
combined,cell_type_common,713,section1,section1:1013:99
combined,cell_type_common,714,section1,section1:1087:99
combined,cell_type_common,715,section1,section1:112:100
combined,cell_type_common,716,section1,section1:368:100
combined,cell_type_common,717,section1,section1:505:100
combined,cell_type_common,718,section1,section1:563:100
combined,cell_type_common,719,section1,section1:965:100
combined,cell_type_common,720,section1,section1:1156:100
combined,cell_type_common,721,section1,section1:1228:100
combined,cell_type_common,722,section1,section1:106:101
combined,cell_type_common,723,section1,section1:311:101
combined,cell_type_common,724,section1,section1:584:101
combined,cell_type_common,725,section1,section1:588:101
combined,cell_type_common,726,section1,section1:825:101
combined,cell_type_common,727,section1,section1:871:101
combined,cell_type_common,728,section1,section1:973:101
combined,cell_type_common,729,section1,section1:230:102
combined,cell_type_common,730,section1,section1:317:102
combined,cell_type_common,731,section1,section1:342:102
combined,cell_type_common,732,section1,section1:506:102
combined,cell_type_common,733,section1,section1:539:102
combined,cell_type_common,734,section1,section1:607:102
combined,cell_type_common,735,section1,section1:799:102
combined,cell_type_common,736,section1,section1:1228:102
combined,cell_type_common,737,section1,section1:158:103
combined,cell_type_common,738,section1,section1:222:103
combined,cell_type_common,739,section1,section1:298:103
combined,cell_type_common,740,section1,section1:533:103
combined,cell_type_common,741,section1,section1:618:103
combined,cell_type_common,742,section1,section1:674:103
combined,cell_type_common,743,section1,section1:816:103
combined,cell_type_common,744,section1,section1:892:103
combined,cell_type_common,745,section1,section1:984:103
combined,cell_type_common,746,section1,section1:1021:103
combined,cell_type_common,747,section1,section1:1075:103
combined,cell_type_common,748,section1,section1:1182:103
combined,cell_type_common,749,section1,section1:1241:103
combined,cell_type_common,750,section1,section1:1258:103
combined,cell_type_common,751,section1,section1:380:104
combined,cell_type_common,752,section1,section1:474:104
combined,cell_type_common,753,section1,section1:586:104
combined,cell_type_common,754,section1,section1:627:104
combined,cell_type_common,755,section1,section1:695:104
combined,cell_type_common,756,section1,section1:799:104
combined,cell_type_common,757,section1,section1:1021:104
combined,cell_type_common,758,section1,section1:1062:104
combined,cell_type_common,759,section1,section1:1257:104
combined,cell_type_common,760,section1,section1:146:105
combined,cell_type_common,761,section1,section1:439:105
combined,cell_type_common,762,section1,section1:542:105
combined,cell_type_common,763,section1,section1:563:105
combined,cell_type_common,764,section1,section1:864:105
combined,cell_type_common,765,section1,section1:965:105
combined,cell_type_common,766,section1,section1:1023:105
combined,cell_type_common,767,section1,section1:1091:105
combined,cell_type_common,768,section1,section1:620:106
combined,cell_type_common,769,section1,section1:835:106
combined,cell_type_common,770,section1,section1:910:106
combined,cell_type_common,771,section1,section1:1249:106
combined,cell_type_common,772,section1,section1:105:107
combined,cell_type_common,773,section1,section1:118:107
combined,cell_type_common,774,section1,section1:189:107
combined,cell_type_common,775,section1,section1:291:107
combined,cell_type_common,776,section1,section1:347:107
combined,cell_type_common,777,section1,section1:401:107
combined,cell_type_common,778,section1,section1:447:107
combined,cell_type_common,779,section1,section1:566:107
combined,cell_type_common,780,section1,section1:635:107
combined,cell_type_common,781,section1,section1:781:107
combined,cell_type_common,782,section1,section1:828:107
combined,cell_type_common,783,section1,section1:915:107
combined,cell_type_common,784,section1,section1:1042:107
combined,cell_type_common,785,section1,section1:1128:107
combined,cell_type_common,786,section1,section1:1171:107
combined,cell_type_common,787,section1,section1:1246:107
combined,cell_type_common,788,section1,section1:118:108
combined,cell_type_common,789,section1,section1:154:108
combined,cell_type_common,790,section1,section1:421:108
combined,cell_type_common,791,section1,section1:431:108
combined,cell_type_common,792,section1,section1:453:108
combined,cell_type_common,793,section1,section1:610:108
combined,cell_type_common,794,section1,section1:703:108
combined,cell_type_common,795,section1,section1:935:108
combined,cell_type_common,796,section1,section1:1066:108
combined,cell_type_common,797,section1,section1:1098:108
combined,cell_type_common,798,section1,section1:1172:108
combined,cell_type_common,799,section1,section1:1189:108
combined,cell_type_common,800,section1,section1:1237:108
combined,cell_type_common,801,section1,section1:89:109
combined,cell_type_common,802,section1,section1:136:109
combined,cell_type_common,803,section1,section1:169:109
combined,cell_type_common,804,section1,section1:178:109
combined,cell_type_common,805,section1,section1:245:109
combined,cell_type_common,806,section1,section1:251:109
combined,cell_type_common,807,section1,section1:304:109
combined,cell_type_common,808,section1,section1:333:109
combined,cell_type_common,809,section1,section1:424:109
combined,cell_type_common,810,section1,section1:434:109
combined,cell_type_common,811,section1,section1:467:109
combined,cell_type_common,812,section1,section1:492:109
combined,cell_type_common,813,section1,section1:499:109
combined,cell_type_common,814,section1,section1:527:109
